Last Updated,PV1 Current (A),PV2 Current (A),PV1 Voltage (V),PV2 Voltage (V),Output Current (A),Network Voltage (V),Power Now (W),Exported Power (W),PV1 Input Power (W),PV2 Input Power (W),FAC1 (HZ),Exported energy (kWh),Grid Consumption (kWh),Today's Energy (kWh),Total Energy (kWh)
2018/7/2 5:20:34,0,0.2,0,243.6,0.7,244.6,52,0,0,70,49.9,0,0,0,1235
2018/7/2 5:25:34,0,0.3,0,241.2,0.7,244.1,57,0,0,76,0,0,0,1235,
2018/7/2 5:30:35,0,0.3,0,244.2,0.8,243.8,60,0,0,80,49.9,0,0,0,1235
2018/7/2 5:35:34,0,0.3,0,248.3,0.8,243.4,64,0,0,83,0,0,0,1235,
2018/7/2 5:40:34,0,0.3,0,248.3,0.8,243.2,69,0,0,87,49.92,0,0,0,1235
2018/7/2 5:45:34,0,0.3,0,249.9,0.8,246.5,73,0,0,91,49.92,0,0,0,1235
2018/7/2 5:50:34,0,0.3,0,247.1,0.8,247.3,79,0,0,97,49.94,0,0,0,1235
2018/7/2 5:55:34,0,0.3,0,250.4,0.8,247.7,83,0,0,98,49.97,0,0,0,1235
2018/7/2 6:00:34,0,0.4,0,248,0.8,246.3,84,0,0,100,0,0,0,1235,
2018/7/2 6:05:34,0,0.4,0,248.9,0.8,247.3,84,0,0,103,0,0,0,1235,
2018/7/2 6:10:34,0,0.4,0,249.5,0.8,245.6,84,0,0,101,49.91,0,0,0,1235
2018/7/2 6:15:34,0,0.4,0,250.5,0.8,246,84,0,0,101,49.91,0,0,0,1235
2018/7/2 6:20:34,0,0.3,0,247.4,0.7,244.4,79,0,0,96,49.93,0,0,0,1235
2018/7/2 6:25:35,0,0.3,0,245.8,0.7,244.3,73,0,0,91,49.93,0,0,0,1235.1
2018/7/2 6:30:39,0,0.3,0,244.5,0.7,243.7,81,0,0,97,49.95,0,0,0.1,1235.1
2018/7/2 6:35:35,0,0.4,0,247.4,0.8,243.9,91,0,0,109,49.94,0,0,0.1,1235.1
2018/7/2 6:40:35,0,0.4,0,244.2,0.8,243.9,101,0,0,120,49.93,0,0,0.1,1235.1
2018/7/2 6:45:35,0,0.5,0,246.6,0.8,242.1,114,0,0,131,49.93,0,0,0.1,1235.1
2018/7/2 6:50:35,0,0.5,0,242.5,0.8,243.6,125,0,0,142,0,0,0.1,1235.1,
2018/7/2 6:55:35,0,0.6,0,244.1,0.9,244.9,129,0,0,148,49.94,0,0,0.1,1235.1
2018/7/2 7:00:35,0,0.6,0,241.6,0.8,243.7,127,0,0,145,0,0,0.1,1235.1,
2018/7/2 7:05:35,0,0.5,0,242.3,0.8,241.6,126,0,0,144,49.93,0,0,0.1,1235.1
2018/7/2 7:10:35,0,0.5,0,248.9,0.8,246,125,0,0,143,0,0,0.1,1235.1,
2018/7/2 7:15:35,0,0.6,0,247.4,0.9,245.7,131,0,0,151,49.9,0,0,0.1,1235.1
2018/7/2 7:20:35,0,0.6,0,248.6,0.9,243.9,139,0,0,158,49.96,0,0,0.2,1235.2
2018/7/2 7:25:35,0,0.7,0,250.5,1,243.6,155,0,0,176,49.97,0,0,0.2,1235.2
2018/7/2 7:30:35,0,0.7,0,250.4,1,244.3,172,0,0,192,0,0,0.2,1235.2,
2018/7/2 7:35:35,0,0.8,0,246.1,1.1,244,182,0,0,201,49.98,0,0,0.2,1235.2
2018/7/2 7:40:35,0,0.8,0,248.8,1.1,243.7,195,0,0,217,50,0,0,0.2,1235.2
2018/7/2 7:45:35,0,0.9,0,248.6,1.1,243.8,207,0,0,229,50.02,0,0,0.2,1235.2
2018/7/2 7:50:35,0,0.9,0,247.3,1.2,242.8,215,0,0,239,50.02,0,0,0.2,1235.2
2018/7/2 7:55:35,0,0.9,0,244.2,1.2,242.5,221,0,0,244,0,0,0.3,1235.3,
2018/7/2 8:00:37,0,1,0,241.3,1.2,242.3,232,0,0,252,0,0,0.3,1235.3,
2018/7/2 8:05:35,0,1,0,252.1,1.3,242.3,244,0,0,263,50.06,0,0,0.3,1235.3
2018/7/2 8:10:35,0,1.1,0,248.1,1.3,242.8,264,0,0,286,50,0,0,0.3,1235.3
2018/7/2 8:15:35,0,1.2,0,245.7,1.4,241.8,282,0,0,304,50,0,0,0.3,1235.4
2018/7/2 8:20:35,0,1.3,0,246.1,1.4,242.6,298,0,0,320,50.01,0,0,0.4,1235.4
2018/7/2 8:25:35,0,1.3,0,243.1,1.5,242.2,313,0,0,336,50,0,0,0.4,1235.4
2018/7/2 8:30:35,0,1.4,0,247.3,1.6,243,328,0,0,352,0,0,0.4,1235.4,
2018/7/2 8:35:35,0,1.4,0,247.8,1.6,242.8,345,0,0,369,50,0,0,0.4,1235.5
2018/7/2 8:40:35,0,1.5,0,248.9,1.7,243.8,369,0,0,394,0,0,0.5,1235.5,
2018/7/2 8:45:35,0,1.7,0,243,1.8,243.5,397,0,0,422,0,0,0.5,1235.5,
2018/7/2 8:50:35,0,1.8,0,246.1,2,243.9,428,0,0,455,0,0,0.5,1235.6,
2018/7/2 8:55:35,0,2,0,242.9,2.1,245.1,463,0,0,493,50.04,0,0,0.6,1235.6
2018/7/2 9:00:35,0,2.1,0,245.5,2.2,245.6,500,0,0,529,50.01,0,0,0.6,1235.6
2018/7/2 9:05:35,0,2.2,0,248.2,2.3,245.8,536,0,0,568,50.05,0,0,0.6,1235.7
2018/7/2 9:10:36,0,2.4,0,245,2.5,245,575,0,0,608,50.05,0,0,0.7,1235.7
2018/7/2 9:15:37,0,2.6,0,244.7,2.6,245.5,614,0,0,650,50.05,0,0,0.7,1235.8
2018/7/2 9:20:35,0,2.8,0,244.2,2.8,245,653,0,0,691,50.05,0,0,0.8,1235.8
2018/7/2 9:25:36,0,3,0,242.3,2.9,244.9,694,0,0,733,50.04,0,0,0.8,1235.9
2018/7/2 9:30:37,0,3.1,0,242.9,3.1,245.4,731,0,0,773,50.04,0,0,0.9,1235.9
2018/7/2 9:35:36,0,3.3,0,244.6,3.3,244.8,769,0,0,813,0,0,0.9,1236,
2018/7/2 9:40:36,0,3.5,0,241.4,3.4,241.4,808,0,0,854,49.94,0,0,1,1236.1
2018/7/2 9:45:36,0,3.7,0,241.3,3.6,242.1,845,0,0,893,0,0,1.1,1236.1,
2018/7/2 9:50:36,0,3.9,0,236.5,3.7,241.8,879,0,0,928,49.94,0,0,1.1,1236.2
2018/7/2 9:55:36,0,4,0,241.2,3.9,244.5,917,0,0,969,49.97,0,0,1.2,1236.3
2018/7/2 10:00:36,0,4.2,0,237.3,4,244.7,952,0,0,1008,49.96,0,0,1.3,1236.4
2018/7/2 10:05:36,0,4.3,0,238.3,4.2,241.7,988,0,0,1043,49.94,0,0,1.4,1236.4
2018/7/2 10:10:36,0,4.5,0,235.6,4.3,243.7,1021,0,0,1077,49.92,0,0,1.5,1236.5
2018/7/2 10:15:36,0,4.6,0,239.8,4.4,244.6,1052,0,0,1113,0,0,1.5,1236.6,
2018/7/2 10:20:36,0,4.8,0,234.6,4.6,242.1,1086,0,0,1146,0,0,1.6,1236.7,
2018/7/2 10:25:36,0,4.9,0,237.2,4.6,244,1119,0,0,1180,49.95,0,0,1.7,1236.8
2018/7/2 10:30:40,0,5.1,0,235.1,4.7,244.5,1145,0,0,1209,49.95,0,0,1.8,1236.9
2018/7/2 10:35:36,0,5.3,0,233.1,4.9,242.8,1177,0,0,1244,49.98,0,0,1.9,1237
2018/7/2 10:40:36,0,5.3,0,235.7,5,243.4,1203,0,0,1272,0,0,2,1237.1,
2018/7/2 10:45:36,0,5.5,0,232.8,5.1,243.3,1233,0,0,1302,50.01,0,0,2.1,1237.2
2018/7/2 10:50:36,0,5.7,0,232.5,5.2,244.1,1257,0,0,1328,50.02,0,0,2.2,1237.3
2018/7/2 10:55:36,0,5.8,0,231.5,5.4,241.5,1289,0,0,1361,50.02,0,0,2.3,1237.4
2018/7/2 11:00:36,0,5.9,0,231,5.5,241.4,1312,0,0,1385,50.02,0,0,2.4,1237.5
2018/7/2 11:05:36,0,6.1,0,229.3,5.5,241.5,1329,0,0,1404,49.99,0,0,2.5,1237.6
2018/7/2 11:10:36,0,6.2,0,228,5.7,239,1351,0,0,1423,49.96,0,0,2.6,1237.7
2018/7/2 11:15:36,0,6.3,0,226.8,5.8,237.5,1372,0,0,1451,49.98,0,0,2.7,1237.8
2018/7/2 11:20:36,0,6.4,0,227.7,5.8,242.2,1393,0,0,1471,49.96,0,0,2.9,1237.9
2018/7/2 11:25:36,0,6.5,0,227.3,6,238.2,1416,0,0,1496,0,0,3,1238.1,
2018/7/2 11:30:37,0,6.7,0,227.5,6.1,238.6,1443,0,0,1526,0,0,3.1,1238.2,
2018/7/2 11:35:36,0,6.8,0,225.8,6,244.3,1461,0,0,1542,49.98,0,0,3.2,1238.3
2018/7/2 11:40:36,0,6.9,0,225.9,6.2,241.9,1483,0,0,1567,49.97,0,0,3.3,1238.4
2018/7/2 11:45:36,0,7,0,224.8,6.2,245,1500,0,0,1586,49.97,0,0,3.5,1238.6
2018/7/2 11:50:36,0,7.1,0,225.4,6.2,244.4,1519,0,0,1604,0,0,3.6,1238.7,
2018/7/2 11:55:36,0,7.2,0,222.2,6.3,245.1,1534,0,0,1622,0,0,3.7,1238.8,
2018/7/2 12:00:37,0,7.4,0,220.1,6.4,242.7,1545,0,0,1631,49.99,0,0,3.8,1238.9
2018/7/2 12:05:36,0,7.4,0,222.5,6.4,248.6,1571,0,0,1659,50,0,0,4,1239.1
2018/7/2 12:10:36,0,7.5,0,221.8,6.5,247.2,1578,0,0,1667,0,0,4.1,1239.2,
2018/7/2 12:15:37,0,7.6,0,220,6.5,248.6,1596,0,0,1685,50.03,0,0,4.2,1239.3
2018/7/2 12:20:37,0,7.5,0,224.1,6.5,249,1606,0,0,1695,0,0,4.4,1239.5,
2018/7/2 12:25:37,0,7.7,0,219.2,6.6,247.3,1618,0,0,1709,0,0,4.5,1239.6,
2018/7/2 12:30:37,0,7.7,0,222.7,6.6,248.8,1630,0,0,1720,50.01,0,0,4.6,1239.7
2018/7/2 12:35:37,0,7.8,0,221.9,6.7,245.6,1645,0,0,1738,50.01,0,0,4.8,1239.9
2018/7/2 12:40:37,0,7.9,0,221.5,6.7,248.8,1658,0,0,1752,0,0,4.9,1240,
2018/7/2 12:45:37,0,8,0,219.5,6.9,243.3,1670,0,0,1765,50.01,0,0,5,1240.1
2018/7/2 12:50:37,0,8.1,0,219.9,6.8,248,1690,0,0,1788,50.01,0,0,5.2,1240.3
2018/7/2 12:55:37,0,8.1,0,219,6.9,245.6,1694,0,0,1791,49.96,0,0,5.3,1240.4
2018/7/2 13:00:37,0,8.1,0,221.2,7,246.4,1704,0,0,1800,49.93,0,0,5.5,1240.6
2018/7/2 13:05:37,0,8.1,0,221,7,247.3,1714,0,0,1811,0,0,5.6,1240.7,
2018/7/2 13:10:37,0,8.2,0,219.2,7,245.4,1720,0,0,1818,49.94,0,0,5.7,1240.9
2018/7/2 13:15:37,0,8.4,0,217.6,7.2,244.4,1732,0,0,1830,0,0,5.9,1241,
2018/7/2 13:20:37,0,8.3,0,217.8,7.1,244.5,1731,0,0,1829,49.92,0,0,6,1241.1
2018/7/2 13:25:37,0,8.3,0,218.9,7.2,243.9,1735,0,0,1834,49.96,0,0,6.2,1241.3
2018/7/2 13:30:38,0,8.3,0,220,7.2,244.6,1746,0,0,1846,49.96,0,0,6.3,1241.4
2018/7/2 13:35:37,0,8.4,0,217.5,7.2,242.9,1746,0,0,1846,49.96,0,0,6.5,1241.6
2018/7/2 13:40:37,0,8.4,0,217.1,7.2,244.8,1741,0,0,1841,49.96,0,0,6.6,1241.7
2018/7/2 13:45:37,0,8.5,0,215,7.2,244.7,1741,0,0,1843,49.97,0,0,6.8,1241.9
2018/7/2 13:50:37,0,8.6,0,213.1,7.1,245.6,1740,0,0,1841,49.97,0,0,6.9,1242
2018/7/2 13:55:37,0,8.5,0,215.1,7.2,245,1748,0,0,1851,49.97,0,0,7,1242.2
2018/7/2 14:00:37,0,8.5,0,215.6,7.1,245.3,1740,0,0,1840,50.02,0,0,7.2,1242.3
2018/7/2 14:05:37,0,8.5,0,216.7,7.2,245.7,1748,0,0,1849,50.05,0,0,7.3,1242.4
2018/7/2 14:10:37,0,8.6,0,214.1,7.1,246.3,1742,0,0,1843,50.02,0,0,7.5,1242.6
2018/7/2 14:15:37,0,8.5,0,216.8,7.1,246.6,1746,0,0,1847,49.96,0,0,7.6,1242.7
2018/7/2 14:20:37,0,8.4,0,215.4,7.1,246,1731,0,0,1830,49.99,0,0,7.8,1242.9
2018/7/2 14:25:37,0,8.4,0,218.1,7.1,246,1737,0,0,1836,49.96,0,0,7.9,1243
2018/7/2 14:30:38,0,8.4,0,216.7,7.1,246.4,1741,0,0,1842,49.97,0,0,8.1,1243.2
2018/7/2 14:35:37,0,8.3,0,218.7,7.1,245.8,1741,0,0,1838,49.99,0,0,8.2,1243.3
2018/7/2 14:40:37,0,8.4,0,216.8,7.1,245.6,1742,0,0,1843,49.98,0,0,8.4,1243.5
2018/7/2 14:45:37,0,8.4,0,215.7,7.1,245.8,1731,0,0,1830,49.98,0,0,8.5,1243.6
2018/7/2 14:50:37,0,8.4,0,218.1,7.1,245.4,1749,0,0,1848,50.01,0,0,8.6,1243.8
2018/7/2 14:55:37,0,8.3,0,217.4,7,246.3,1727,0,0,1826,49.99,0,0,8.8,1243.9
2018/7/2 15:00:38,0,8.2,0,217.5,7,246,1708,0,0,1805,50,0,0,8.9,1244
2018/7/2 15:05:38,0,8.2,0,217.7,6.9,245.4,1699,0,0,1795,49.99,0,0,9.1,1244.2
2018/7/2 15:10:38,0,8.3,0,214.6,6.9,245.2,1688,0,0,1784,49.96,0,0,9.2,1244.3
2018/7/2 15:15:39,0,8.1,0,218.7,6.9,245.2,1680,0,0,1775,49.96,0,0,9.4,1244.5
2018/7/2 15:20:38,0,8.1,0,215.7,6.8,246,1670,0,0,1764,49.97,0,0,9.5,1244.6
2018/7/2 15:25:38,0,8,0,216.6,6.8,245.4,1660,0,0,1753,49.95,0,0,9.6,1244.7
2018/7/2 15:30:38,0,7.9,0,217.2,6.7,245.2,1636,0,0,1728,0,0,9.8,1244.9,
2018/7/2 15:35:38,0,7.8,0,216.5,6.6,245.2,1619,0,0,1710,49.99,0,0,9.9,1245
2018/7/2 15:40:38,0,7.8,0,217.7,6.6,244.6,1607,0,0,1699,49.96,0,0,10,1245.1
2018/7/2 15:45:38,0,7.7,0,217.3,6.6,244.5,1596,0,0,1687,49.96,0,0,10.2,1245.3
2018/7/2 15:50:38,0,7.5,0,219.2,6.5,244.8,1580,0,0,1667,49.95,0,0,10.3,1245.4
2018/7/2 15:55:38,0,7.4,0,220,6.3,244.7,1550,0,0,1635,49.94,0,0,10.4,1245.5
2018/7/2 16:00:38,0,7.4,0,216.8,6.3,245.2,1537,0,0,1623,49.99,0,0,10.6,1245.7
2018/7/2 16:05:38,0,7.3,0,218,6.3,245.1,1517,0,0,1602,50.04,0,0,10.7,1245.8
2018/7/2 16:10:38,0,7.2,0,217.6,6.2,244,1501,0,0,1582,50.04,0,0,10.8,1245.9
2018/7/2 16:15:38,0,7.1,0,218.4,6.1,242.9,1474,0,0,1557,50.03,0,0,11,1246.1
2018/7/2 16:20:38,0,6.9,0,219.7,6,243.3,1448,0,0,1529,50.02,0,0,11.1,1246.2
2018/7/2 16:25:38,0,6.8,0,218.9,5.9,244.2,1426,0,0,1505,0,0,11.2,1246.3,
2018/7/2 16:30:38,0,6.6,0,221,5.8,245,1401,0,0,1479,0,0,11.3,1246.4,
2018/7/2 16:30:41,0,6.6,0,221,5.8,245,1401,0,0,1479,0,0,11.3,1246.4,
2018/7/2 16:35:41,0,6.5,0,221,5.7,243.8,1383,0,0,1459,0,0,11.4,1246.5,
2018/7/2 16:40:38,0,6.5,0,220.8,5.7,244.6,1375,0,0,1448,50,0,0,11.6,1246.6
2018/7/2 16:45:38,0,6.1,0,228.8,5.6,241.8,1338,0,0,1408,50.01,0,0,11.7,1246.8
2018/7/2 16:50:38,0,4.7,0,245.4,4.6,242.3,1100,0,0,1158,0,0,11.8,1246.9,
2018/7/2 16:55:39,0,2.5,0,260.3,2.8,239,632,0,0,664,49.97,0,0,11.9,1246.9
2018/7/2 17:00:39,0,5.9,0,212.8,5,242.7,1196,0,0,1262,49.96,0,0,11.9,1247
2018/7/2 17:05:38,0,3.9,0,237.9,3.8,242.2,898,0,0,940,50,0,0,12,1247.1
2018/7/2 17:10:38,0,5.7,0,203.3,4.6,243.1,1101,0,0,1161,49.97,0,0,12.1,1247.2
2018/7/2 17:15:38,0,2.6,0,230.2,2.5,245.6,577,0,0,602,49.97,0,0,12.2,1247.2
2018/7/2 17:20:38,0,5.3,0,195.4,4.1,245.7,993,0,0,1048,49.98,0,0,12.3,1247.3
2018/7/2 17:25:38,0,2.4,0,224.6,2.3,242.6,517,0,0,540,49.99,0,0,12.3,1247.4
2018/7/2 17:30:40,0,0.7,0,246.3,1,242.3,167,0,0,178,49.98,0,0,12.4,1247.4
2018/7/2 17:35:38,0,0.7,0,241.7,1,241.4,158,0,0,172,49.97,0,0,12.4,1247.4
2018/7/2 17:40:38,0,0.6,0,255,1,242.7,154,0,0,169,49.97,0,0,12.4,1247.4
2018/7/2 17:45:39,0,0.6,0,247.2,1,238.4,147,0,0,165,49.96,0,0,12.4,1247.5
2018/7/2 17:50:39,0,0.5,0,263.5,0.9,238.5,139,0,0,156,49.96,0,0,12.5,1247.5
2018/7/2 17:55:39,0,0.5,0,262.7,0.9,239.4,135,0,0,150,49.94,0,0,12.5,1247.5
2018/7/2 18:00:39,0,0.5,0,262.8,0.9,237.8,133,0,0,145,49.94,0,0,12.5,1247.5
2018/7/2 18:05:39,0,0.5,0,261,0.9,242.5,128,0,0,141,49.95,0,0,12.5,1247.5
2018/7/2 18:10:39,0,0.5,0,258.8,0.9,239.8,125,0,0,138,49.96,0,0,12.5,1247.5
2018/7/2 18:15:39,0,0.5,0,245.7,0.9,236.9,124,0,0,136,49.96,0,0,12.5,1247.5
2018/7/2 18:20:39,0,0.5,0,243.7,0.9,234.9,120,0,0,132,49.96,0,0,12.5,1247.5
2018/7/2 18:25:40,0,0.5,0,243.6,0.8,240.5,116,0,0,128,49.97,0,0,12.5,1247.5
2018/7/2 18:30:39,0,0.5,0,242.7,0.8,242.1,111,0,0,124,49.98,0,0,12.5,1247.6
2018/7/2 18:35:40,0,0.5,0,242,0.8,243.3,108,0,0,122,49.97,0,0,12.6,1247.6
2018/7/2 18:40:40,0,0.4,0,241.5,0.8,243,104,0,0,117,49.97,0,0,12.6,1247.6
2018/7/2 18:45:39,0,0.4,0,241.5,0.8,242.5,100,0,0,115,49.96,0,0,12.6,1247.6
2018/7/2 18:50:39,0,0.4,0,237.8,0.8,242.1,98,0,0,113,49.95,0,0,12.6,1247.6
2018/7/2 18:55:39,0,0.4,0,239.4,0.8,242.2,94,0,0,110,49.94,0,0,12.6,1247.6
2018/7/2 19:00:39,0,0.4,0,239.9,0.7,241.7,92,0,0,105,49.93,0,0,12.6,1247.6
2018/7/2 19:05:39,0,0.4,0,238.6,0.8,242.2,88,0,0,102,49.97,0,0,12.6,1247.6
2018/7/2 19:10:39,0,0.4,0,238.5,0.7,242.4,85,0,0,96,49.98,0,0,12.6,1247.6
2018/7/2 19:15:39,0,0.3,0,237,0.7,244.4,82,0,0,93,49.97,0,0,12.6,1247.6
2018/7/2 19:20:39,0,0.3,0,236.2,0.7,244.4,80,0,0,91,49.99,0,0,12.6,1247.6
2018/7/2 19:25:39,0,0.3,0,241.7,0.7,245,78,0,0,90,49.99,0,0,12.6,1247.6
2018/7/2 19:30:40,0,0.3,0,242.1,0.7,245.2,73,0,0,87,49.99,0,0,12.6,1247.6
2018/7/2 19:35:39,0,0.3,0,241.4,0.7,242.3,69,0,0,80,49.99,0,0,12.6,1247.7
2018/7/2 19:40:39,0,0.3,0,242.7,0.7,245.9,64,0,0,78,49.99,0,0,12.7,1247.7
2018/7/2 19:45:39,0,0.3,0,238.8,0.7,245.9,60,0,0,75,49.98,0,0,12.7,1247.7
2018/7/2 19:50:39,0,0.3,0,239.6,0.7,245.4,56,0,0,71,49.98,0,0,12.7,1247.7
2018/7/2 19:55:39,0,0.2,0,240.4,0.7,243.1,53,0,0,67,49.98,0,0,12.7,1247.7
2018/7/2 20:00:39,0,0.2,0,236.2,0.7,243.2,48,0,0,60,49.95,0,0,12.7,1247.7
2018/7/2 20:05:40,0,0.2,0,237.8,0.7,243.9,44,0,0,56,49.96,0,0,12.7,1247.7
2018/7/2 20:10:39,0,0.2,0,236.3,0.7,243.9,41,0,0,52,49.96,0,0,12.7,1247.7
2018/7/2 20:15:39,0,0.2,0,232.1,0.7,243.1,37,0,0,48,49.94,0,0,12.7,1247.7
2018/7/2 20:20:39,0,0.1,0,230.7,0.6,243.7,34,0,0,45,49.98,0,0,12.7,1247.7
2018/7/2 20:25:39,0,0.1,0,229.2,0.6,242.8,30,0,0,42,50,0,0,12.7,1247.7
2018/7/2 20:30:40,0,0.1,0,227.5,0.6,242.7,26,0,0,39,49.98,0,0,12.7,1247.7
2018/7/2 20:35:39,0,0.1,0,223.6,0.6,242.5,22,0,0,34,49.99,0,0,12.7,1247.7
2018/7/2 20:40:39,0,0.1,0,217.6,0.6,243.7,18,0,0,28,50,0,0,12.7,1247.7
2018/7/2 20:45:40,0,0.1,0,199.3,0.6,244.3,15,0,0,25,49.98,0,0,12.7,1247.7
2018/7/2 20:50:40,0,0.1,0,199.8,0.6,242.7,12,0,0,23,49.98,0,0,12.7,1247.7
2018/7/2 20:55:40,0,0.1,0,196.1,0.6,243.5,11,0,0,21,50,0,0,12.7,1247.7
2018/7/2 21:00:40,0,0.1,0,196,0.5,244.4,9,0,0,19,50.01,0,0,12.7,1247.7
2018/7/2 21:05:40,0,0,0,198.1,0.5,240.2,7,0,0,17,50,0,0,12.7,1247.7
2018/7/2 21:10:40,0,0,0,180.3,0.5,241.9,6,0,0,16,49.98,0,0,12.7,1247.7
2018/7/2 21:15:40,0,0,0,212.5,0.5,242.3,4,0,0,15,49.98,0,0,12.7,1247.7
2018/7/2 21:20:40,0,0,0,198.5,0.6,239.2,4,0,0,14,49.98,0,0,12.7,1247.7
2018/7/2 21:25:40,0,0,0,180.1,0.5,242.7,5,0,0,15,50,0,0,12.7,1247.7
2018/7/2 21:30:46,0,0,0,148.2,0.5,242.3,5,0,0,15,50,0,0,12.7,1247.7
2018/7/2 21:35:40,0,0,0,126.3,0.5,241.3,5,0,0,15,49.98,0,0,12.7,1247.7
2018/7/2 21:40:40,0,0,0,81.8,0,240.9,0,0,5,0,49.97,0,0,12.7,1247.7
2018/7/3 3:45:42,0,0,0,93.1,0.4,242.7,0,0,5,0,0,0,0,1247.7,
2018/7/3 3:50:42,0,0,0,78.9,0.4,242.6,0,0,5,0,49.93,0,0,0,1247.7
2018/7/3 3:55:42,0,0,0,83.2,0.4,243.6,0,0,5,0,49.94,0,0,0,1247.7
2018/7/3 4:00:42,0,0,0,91.5,0.4,243.8,0,0,5,0,49.95,0,0,0,1247.7
2018/7/3 4:05:42,0,0,0,85,0.4,243.1,0,0,5,0,0,0,0,1247.7,
2018/7/3 4:10:42,0,0,0,79.8,0.4,244.3,0,0,5,0,49.94,0,0,0,1247.7
2018/7/3 4:15:42,0,0,0,105.9,0.4,243.3,0,0,5,0,0,0,0,1247.7,
2018/7/3 4:20:42,0,0,0,151.8,0.4,244,0,0,5,0,49.95,0,0,0,1247.7
2018/7/3 4:25:42,0,0,0,192.2,0.4,244.6,0,0,5,0,49.96,0,0,0,1247.7
2018/7/3 4:30:42,0,0.1,0,200.9,0.5,244.4,12,0,0,27,49.95,0,0,0,1247.7
2018/7/3 4:35:42,0,0.1,0,200.3,0.6,244.6,13,0,0,27,0,0,0,1247.7,
2018/7/3 4:40:42,0,0.1,0,205.3,0.6,245,15,0,0,28,0,0,0,1247.7,
2018/7/3 4:45:45,0,0.1,0,210.9,0.6,244.9,17,0,0,32,50,0,0,0,1247.7
2018/7/3 4:50:42,0,0.1,0,236.7,0.6,244.5,22,0,0,39,49.97,0,0,0,1247.7
2018/7/3 4:55:42,0,0.1,0,231.7,0.6,244.4,28,0,0,45,49.93,0,0,0,1247.7
2018/7/3 5:00:42,0,0.2,0,240.4,0.6,244.1,31,0,0,48,49.93,0,0,0,1247.7
2018/7/3 5:05:42,0,0.2,0,236,0.6,244,35,0,0,51,0,0,0,1247.7,
2018/7/3 5:10:43,0,0.2,0,242,0.6,243.2,38,0,0,55,0,0,0,1247.7,
2018/7/3 5:15:42,0,0.2,0,238.6,0.7,243.3,43,0,0,59,49.92,0,0,0,1247.7
2018/7/3 5:20:43,0,0.2,0,239.9,0.7,244.8,47,0,0,62,49.95,0,0,0,1247.7
2018/7/3 5:25:43,0,0.2,0,243,0.7,244,49,0,0,67,49.94,0,0,0,1247.7
2018/7/3 5:30:43,0,0.2,0,241.8,0.7,244.1,53,0,0,71,49.95,0,0,0,1247.7
2018/7/3 5:35:43,0,0.3,0,243.7,0.7,244.3,56,0,0,75,49.96,0,0,0,1247.7
2018/7/3 5:40:43,0,0.3,0,245.6,0.7,244.6,59,0,0,77,50,0,0,0,1247.7
2018/7/3 5:45:43,0,0.3,0,242.7,0.7,244.2,61,0,0,80,49.98,0,0,0,1247.7
2018/7/3 5:50:43,0,0.3,0,246.6,0.7,244.2,64,0,0,84,50.01,0,0,0,1247.7
2018/7/3 5:55:43,0,0.3,0,247.9,0.7,244.2,65,0,0,83,50,0,0,0,1247.7
2018/7/3 6:00:43,0,0.3,0,247.9,0.7,243.9,67,0,0,85,49.98,0,0,0,1247.7
2018/7/3 6:05:43,0,0.3,0,247.6,0.7,243.9,69,0,0,86,49.95,0,0,0,1247.7
2018/7/3 6:10:43,0,0.3,0,246.6,0.7,242.7,72,0,0,88,49.94,0,0,0,1247.7
2018/7/3 6:15:43,0,0.3,0,248.9,0.7,244.3,74,0,0,90,0,0,0,1247.7,
2018/7/3 6:20:43,0,0.3,0,248.9,0.7,242.9,77,0,0,93,0,0,0,1247.7,
2018/7/3 6:25:43,0,0.3,0,248.9,0.7,243.5,79,0,0,95,49.93,0,0,0,1247.7
2018/7/3 6:30:43,0,0.3,0,247,0.7,240.7,81,0,0,96,49.92,0,0,0,1247.7
2018/7/3 6:35:43,0,0.4,0,249,0.7,241.6,84,0,0,100,0,0,0.1,1247.8,
2018/7/3 6:40:46,0,0.4,0,248.4,0.7,239.5,86,0,0,102,49.94,0,0,0.1,1247.8
2018/7/3 6:45:43,0,0.4,0,246.1,0.7,242.1,88,0,0,102,0,0,0.1,1247.8,
2018/7/3 6:50:43,0,0.4,0,250.4,0.7,242.9,90,0,0,106,50,0,0,0.1,1247.8
2018/7/3 6:55:43,0,0.4,0,251.1,0.7,242.4,91,0,0,108,0,0,0.1,1247.8,
2018/7/3 7:00:43,0,0.4,0,249.3,0.7,243.4,93,0,0,108,49.99,0,0,0.1,1247.8
2018/7/3 7:05:43,0,0.4,0,247.6,0.8,243.3,93,0,0,110,49.97,0,0,0.1,1247.8
2018/7/3 7:10:43,0,0.4,0,249,0.7,244.4,95,0,0,111,49.97,0,0,0.1,1247.8
2018/7/3 7:15:43,0,0.4,0,247.1,0.8,244.2,97,0,0,113,49.97,0,0,0.1,1247.8
2018/7/3 7:20:43,0,0.4,0,248.6,0.8,242.6,98,0,0,115,49.99,0,0,0.1,1247.8
2018/7/3 7:25:43,0,0.4,0,247.4,0.8,241.6,100,0,0,117,0,0,0.1,1247.8,
2018/7/3 7:30:43,0,0.4,0,243.3,0.8,243.1,101,0,0,118,50.01,0,0,0.1,1247.8
2018/7/3 7:35:43,0,0.4,0,242.9,0.8,243.4,104,0,0,118,50.03,0,0,0.1,1247.8
